Mountain,Filename,Total_Distance_km,Elevation_Gain_m,Min_Elevation_m,Max_Elevation_m,Average_Slope_%,Max_Slope_%,Estimated_Time_hrs,Start_Lat,Start_Lon,End_Lat,End_Lon,join_key,산이름,높이_m,소재지,봄추천,여름추천,가을추천,겨울추천,봄_포인트,여름_포인트,가을_포인트,겨울_포인트,단풍절정시기,기상청단풍확인,겨울난이도(★기준),입문자추천,케이블카·곤돌라,대중교통접근,메모,Score_Endurance,Score_Joint_Strain,Score_Total_Difficulty,PeakFit_Tags,Cluster_ID,Persona_Type,Persona_Tags
재약산,재약산_0000000006.gpx,8.1,1160.9,199.3,1210.9,32.47,546.11,0,35.532414,128.956826,35.536031,128.960222,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,37.0,18.4,27.7,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
재약산,재약산_0000000007.gpx,7.06,728.9,494.9,997.0,23.84,477.87,0,35.564767,129.014586,35.56449,129.014444,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,26.8,14.7,20.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
재약산,재약산_0000000008.gpx,6.54,991.8,209.7,976.2,31.08,1476.46,0,35.532416,128.956837,35.532033,128.969945,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,31.0,29.9,30.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
재약산,재약산_0000000009.gpx,3.31,874.4,196.8,629.3,74.65,3811.31,0,35.532269,128.956917,35.543285,128.976364,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,23.1,73.9,48.5,#산책같은코스,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
재약산,재약산_0000000010.gpx,5.71,931.9,307.0,1069.9,39.01,520.47,0,35.579844,128.983095,35.578958,128.982465,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,28.3,20.1,24.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
재약산,재약산_0000000011.gpx,6.75,773.3,547.5,1200.4,21.92,159.35,0,35.562252,128.94326,35.550487,128.950442,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,27.1,10.0,18.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
재약산,재약산_0000000012.gpx,6.74,858.3,179.5,924.8,29.3,591.79,0,35.534048,128.949835,35.533855,128.950086,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,28.7,18.0,23.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
재약산,재약산_0000000013.gpx,10.27,923.2,197.5,690.9,19.51,938.18,0,35.532197,128.956811,35.532647,128.955427,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,36.2,19.3,27.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
재약산,재약산_0000000014.gpx,7.52,1113.6,261.8,1131.0,32.45,506.59,0,35.542874,128.977773,35.542874,128.977773,재약산,재약산,1108.0,경남 밀양·울산 울주,O,O,O,O,철쭉,층층폭포,단풍,설경,-,X,★★★,X,X,X,영남알프스,35.0,17.8,26.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
적상산,적상산_0000000001.gpx,8.19,699.96,261.65,997.58,21.53,258.21,0,35.930045,127.710074,35.952663,127.662667,적상산,,,,,,,,,,,,,,,,,,,28.3,11.2,19.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
점봉산,점봉산_0000000001.gpx,5.56,766.0,739.0,1131.0,23.2,508.62,0,38.035775,128.472897,38.027947,128.432251,점봉산,점봉산,1424.0,강원 인제·양양,O,O,O,X,야생화(5월 최고),청정 생태,단풍,-,-,X,★★★,X,X,X,산림유전자원보호구역,24.9,15.0,20.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
조계산,조계산_0000000001.gpx,10.63,2346.16,180.15,908.07,70.4,2480.17,0,34.99234,127.344235,34.994634,127.331366,조계산,조계산,884.0,전남 순천,X,O,O,O,-,편백길·선암사,단풍,설경,-,O,★★☆,X,X,X,편백 숲 여름 최적,64.3,55.4,59.8,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
조계산,조계산_0000000002.gpx,13.32,2425.41,183.69,861.27,52.48,2056.66,0,35.005122,127.265054,35.000105,127.277365,조계산,조계산,884.0,전남 순천,X,O,O,O,-,편백길·선암사,단풍,설경,-,O,★★☆,X,X,X,편백 숲 여름 최적,70.5,44.2,57.4,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
주왕산,주왕산_0000000001.gpx,6.04,584.58,298.48,747.03,15.79,92.95,0,36.396625,129.147215,36.396797,129.147212,주왕산,주왕산,721.0,경북 청송,O,O,O,O,봄꽃,주왕계곡·폭포,단풍(기암절벽+단풍),설경,-,O,★★☆,X,X,X,기암·계곡·단풍 3박자,22.3,7.2,14.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
주흘산,주흘산_0000000001.gpx,15.63,1995.58,253.44,1104.63,24.24,1201.67,0,36.76138,128.076529,36.778098,128.104731,주흘산,주흘산,1106.0,경북 문경,O,O,O,O,봄꽃,계곡,단풍,설경,-,X,★★★,X,X,X,문경새재 연계,66.4,24.2,45.3,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
주흘산,주흘산_0000000002.gpx,15.36,1615.61,247.17,1132.79,25.0,216.73,0,36.75964,128.076769,36.788893,128.065811,주흘산,주흘산,1106.0,경북 문경,O,O,O,O,봄꽃,계곡,단풍,설경,-,X,★★★,X,X,X,문경새재 연계,58.6,11.7,35.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
주흘산,주흘산_0000000003.gpx,9.58,1265.08,231.29,1100.05,32.17,305.25,0,36.761389,128.077897,36.761577,128.076592,주흘산,주흘산,1106.0,경북 문경,O,O,O,O,봄꽃,계곡,단풍,설경,-,X,★★★,X,X,X,문경새재 연계,41.6,15.1,28.4,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
주흘산,주흘산_0000000004.gpx,4.66,984.2,300.17,1132.61,29.26,124.48,0,36.758096,128.115256,36.788559,128.101367,주흘산,주흘산,1106.0,경북 문경,O,O,O,O,봄꽃,계곡,단풍,설경,-,X,★★★,X,X,X,문경새재 연계,27.5,11.9,19.7,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
주흘산,주흘산_0000000005.gpx,5.28,908.14,373.44,1130.06,37.42,247.89,0,36.791242,128.121028,36.791285,128.120505,주흘산,주흘산,1106.0,경북 문경,O,O,O,O,봄꽃,계곡,단풍,설경,-,X,★★★,X,X,X,문경새재 연계,27.1,16.0,21.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
주흘산,주흘산_0000000006.gpx,12.12,1244.04,240.53,960.7,24.42,224.76,0,36.759735,128.076893,36.789662,128.065809,주흘산,주흘산,1106.0,경북 문경,O,O,O,O,봄꽃,계곡,단풍,설경,-,X,★★★,X,X,X,문경새재 연계,45.7,11.6,28.6,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
지리산,지리산_0000000001.gpx,15.67,1348.41,646.13,1950.02,19.38,258.28,0,35.304018,127.749109,35.285059,127.718794,지리산,지리산,1915.0,전북·경남·전남,O,O,O,O,철쭉·야생화,계곡(봄여름1위),단풍(피아골),천왕봉 설경,10월 23일,X,★★★,X,X,X,국내 최고봉(남한),54.0,10.5,32.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
지리산,지리산_0000000002.gpx,7.72,326.92,155.23,1285.23,26.1,118.11,0,35.296336,127.52111,35.243096,127.488549,지리산,지리산,1915.0,전북·경남·전남,O,O,O,O,철쭉·야생화,계곡(봄여름1위),단풍(피아골),천왕봉 설경,10월 23일,X,★★★,X,X,X,국내 최고봉(남한),20.3,10.7,15.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
지리산,지리산_0000000003.gpx,22.11,2433.01,1105.98,1649.43,23.32,271.74,0,35.30615,127.511107,35.317993,127.693395,지리산,지리산,1915.0,전북·경남·전남,O,O,O,O,철쭉·야생화,계곡(봄여름1위),단풍(피아골),천왕봉 설경,10월 23일,X,★★★,X,X,X,국내 최고봉(남한),86.2,11.9,49.1,#체력방전주의 #관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
지리산,지리산_0000000004.gpx,7.67,1756.0,526.0,1936.0,31.32,260.68,0,35.362627,127.680309,35.336945,127.730637,지리산,지리산,1915.0,전북·경남·전남,O,O,O,O,철쭉·야생화,계곡(봄여름1위),단풍(피아골),천왕봉 설경,10월 23일,X,★★★,X,X,X,국내 최고봉(남한),47.7,14.3,31.0,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
지리산,지리산_0000000005.gpx,15.57,2229.95,263.33,1936.97,59.71,4929.28,0,35.336899,127.73063,35.349887,127.817008,지리산,지리산,1915.0,전북·경남·전남,O,O,O,O,철쭉·야생화,계곡(봄여름1위),단풍(피아골),천왕봉 설경,10월 23일,X,★★★,X,X,X,국내 최고봉(남한),70.8,79.3,75.0,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
지리산(통영),지리산(통영)_0000000001.gpx,6.13,763.26,34.74,424.04,27.62,161.25,0,34.844911,128.218467,34.853912,128.174798,지리산,지리산,1915.0,전북·경남·전남,O,O,O,O,철쭉·야생화,계곡(봄여름1위),단풍(피아골),천왕봉 설경,10월 23일,X,★★★,X,X,X,국내 최고봉(남한),25.9,11.8,18.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천관산,천관산_0000000001.gpx,6.9,725.51,92.79,740.14,22.88,121.71,0,34.548939,126.935925,34.548486,126.931565,천관산,천관산,724.0,전남 장흥,O,O,O,O,봄꽃,기암 조망,단풍·억새,설경,-,X,★★☆,X,X,X,억새로도 유명,26.5,9.8,18.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천관산,천관산_0000000002.gpx,6.22,731.08,114.35,747.01,21.39,146.79,0,34.514234,126.90226,34.523951,126.908363,천관산,천관산,724.0,전남 장흥,O,O,O,O,봄꽃,기암 조망,단풍·억새,설경,-,X,★★☆,X,X,X,억새로도 유명,25.4,9.7,17.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천관산,천관산_0000000003.gpx,6.8,665.91,87.23,744.47,22.7,111.57,0,34.51412,126.902361,34.549545,126.93682,천관산,천관산,724.0,전남 장흥,O,O,O,O,봄꽃,기암 조망,단풍·억새,설경,-,X,★★☆,X,X,X,억새로도 유명,25.2,9.6,17.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천관산,천관산_0000000004.gpx,8.59,701.42,249.07,749.41,19.27,112.35,0,34.545673,126.899154,34.544531,126.900389,천관산,천관산,724.0,전남 장흥,O,O,O,O,봄꽃,기암 조망,단풍·억새,설경,-,X,★★☆,X,X,X,억새로도 유명,29.0,8.5,18.8,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천관산,천관산_0000000005.gpx,12.14,882.98,79.8,755.77,20.61,2213.23,0,34.549099,126.936456,34.548347,126.931162,천관산,천관산,724.0,전남 장흥,O,O,O,O,봄꽃,기암 조망,단풍·억새,설경,-,X,★★☆,X,X,X,억새로도 유명,38.7,36.1,37.4,#무난한오운완,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
천관산,천관산_0000000006.gpx,7.97,521.5,43.8,354.21,10.29,173.65,0,34.472834,126.918347,34.523987,126.908464,천관산,천관산,724.0,전남 장흥,O,O,O,O,봄꽃,기암 조망,단풍·억새,설경,-,X,★★☆,X,X,X,억새로도 유명,24.4,6.5,15.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천마산,천마산_0000000001.gpx,7.13,659.29,199.51,810.23,20.59,123.6,0,37.66635,127.290175,37.670823,127.25162,천마산,,,,,,,,,,,,,,,,,,,25.6,9.1,17.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천마산,천마산_0000000002.gpx,6.72,760.43,154.42,834.7,27.39,445.72,0,37.670848,127.251743,37.659237,127.284113,천마산,,,,,,,,,,,,,,,,,,,26.8,15.4,21.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천마산,천마산_0000000003.gpx,7.44,853.6,132.5,816.1,26.03,380.51,0,37.690578,127.295012,37.68073,127.303227,천마산,,,,,,,,,,,,,,,,,,,29.9,14.2,22.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천마산,천마산_0000000004.gpx,8.73,857.8,110.6,805.2,21.73,249.76,0,37.659102,127.284,37.692367,127.23174,천마산,,,,,,,,,,,,,,,,,,,32.3,11.1,21.7,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천마산,천마산_0000000005.gpx,11.31,1028.3,105.9,811.4,22.9,556.48,0,37.655443,127.265343,37.695677,127.217078,천마산,,,,,,,,,,,,,,,,,,,40.1,15.4,27.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
천마산,천마산_0000000006.gpx,7.29,685.93,47.5,585.54,19.95,98.51,0,37.634971,127.2163,37.644432,127.24156,천마산,,,,,,,,,,,,,,,,,,,26.4,8.6,17.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천마산,천마산_0000000007.gpx,6.82,640.62,115.04,625.61,19.2,681.08,0,37.617068,127.272939,37.655309,127.265431,천마산,,,,,,,,,,,,,,,,,,,24.7,15.9,20.3,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천성산,천성산_0000000001.gpx,7.95,757.7,63.1,556.4,20.43,118.67,0,35.319774,128.98893,35.319939,128.988987,천성산,,,,,,,,,,,,,,,,,,,28.9,9.0,19.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천성산,천성산_0000000002.gpx,9.3,1053.4,34.0,882.2,25.66,151.01,0,35.341888,128.95533,35.360214,128.977369,천성산,,,,,,,,,,,,,,,,,,,37.0,11.1,24.0,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천태산,천태산_0000000001.gpx,6.14,656.3,204.1,733.06,24.32,153.22,0,36.157418,127.62008,36.156788,127.614751,천태산,,,,,,,,,,,,,,,,,,,23.8,10.7,17.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
천태산,천태산_0000000002.gpx,3.23,559.05,259.86,746.19,23.85,150.02,0,36.16148,127.581787,36.158308,127.599141,천태산,,,,,,,,,,,,,,,,,,,16.8,10.5,13.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
청량산,청량산_0000000001.gpx,5.34,672.14,235.77,882.38,55.41,8856.15,0,36.781536,128.924189,36.788038,128.896993,청량산,청량산,870.0,경북 봉화·안동,O,O,O,O,봄꽃,기암 조망,단풍,설경,-,X,★★★,X,X,X,기암절벽 산행,22.7,77.9,50.3,#산책같은코스,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
청량산,청량산_0000000002.gpx,6.9,567.55,422.75,881.15,20.05,229.95,0,36.78016,128.927783,36.78016,128.927783,청량산,청량산,870.0,경북 봉화·안동,O,O,O,O,봄꽃,기암 조망,단풍,설경,-,X,★★★,X,X,X,기암절벽 산행,23.4,10.4,16.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
청량산,청량산_0000000003.gpx,5.06,685.0,293.17,857.31,34.01,505.06,0,36.781557,128.924117,36.785379,128.90711,청량산,청량산,870.0,경북 봉화·안동,O,O,O,O,봄꽃,기암 조망,단풍,설경,-,X,★★★,X,X,X,기암절벽 산행,22.5,18.3,20.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
추월산,추월산_0000000001.gpx,6.18,1123.35,138.02,737.78,45.81,414.68,0,35.401959,126.99942,35.405749,126.995963,추월산,,,,,,,,,,,,,,,,,,,32.9,20.8,26.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
추월산,추월산_0000000002.gpx,6.3,824.73,157.05,754.93,36.22,633.26,0,35.40195,126.999443,35.399881,126.996028,추월산,,,,,,,,,,,,,,,,,,,27.3,20.6,24.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
추월산,추월산_0000000003.gpx,8.41,1013.55,153.24,750.27,30.21,733.59,0,35.401975,126.999583,35.407872,126.995088,추월산,,,,,,,,,,,,,,,,,,,34.7,20.0,27.4,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
추월산,추월산_0000000004.gpx,2.34,420.3,404.76,758.47,22.47,118.79,0,35.397015,126.954979,35.399939,126.976087,추월산,,,,,,,,,,,,,,,,,,,12.6,9.7,11.1,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
축령산,축령산_0000000001.gpx,6.49,756.2,291.8,911.63,24.62,210.85,0,37.752513,127.308922,37.754043,127.312158,축령산,축령산,886.0,경기 남양주·가평,O,O,O,O,철쭉·야생화,편백숲,단풍,설경,-,X,★★☆,X,X,X,편백숲 힐링 산행,26.4,11.5,19.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
축령산,축령산_0000000002.gpx,1.35,274.48,395.65,670.13,24.45,187.2,0,37.752959,127.313595,37.750408,127.321708,축령산,축령산,886.0,경기 남양주·가평,O,O,O,O,철쭉·야생화,편백숲,단풍,설경,-,X,★★☆,X,X,X,편백숲 힐링 산행,8.0,11.1,9.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
축령산,축령산_0000000003.gpx,12.06,2700.3,251.06,852.11,71.17,2278.94,0,37.750439,127.306959,37.754366,127.31191,축령산,축령산,886.0,경기 남양주·가평,O,O,O,O,철쭉·야생화,편백숲,단풍,설경,-,X,★★☆,X,X,X,편백숲 힐링 산행,73.6,53.0,63.3,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
축령산,축령산_0000000004.gpx,7.07,664.87,379.23,862.4,20.09,138.31,0,37.755394,127.314634,37.756495,127.312755,축령산,축령산,886.0,경기 남양주·가평,O,O,O,O,철쭉·야생화,편백숲,단풍,설경,-,X,★★☆,X,X,X,편백숲 힐링 산행,25.6,9.2,17.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
치악산,치악산_0000000001.gpx,9.56,853.21,380.6,1304.08,23.01,601.86,0,37.360644,128.022074,37.405118,128.048625,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,33.6,16.1,24.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
치악산,치악산_0000000002.gpx,11.86,1192.82,386.49,1207.55,27.48,792.65,0,37.280551,128.086041,37.334684,128.012033,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,44.3,19.9,32.1,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
치악산,치악산_0000000003.gpx,12.75,823.68,554.75,1313.87,18.81,1230.2,0,37.333426,128.073504,37.334684,128.068772,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,38.7,22.9,30.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
치악산,치악산_0000000004.gpx,4.0,726.48,343.19,1068.02,20.73,305.96,0,37.344675,128.016413,37.33098,128.033776,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,21.4,11.5,16.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
치악산,치악산_0000000005.gpx,10.54,194.22,264.4,435.62,5.71,100.57,0,37.334772,128.013178,37.380405,128.007691,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,22.6,4.1,13.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
치악산,치악산_0000000006.gpx,12.68,328.41,290.99,741.88,7.3,211.04,0,37.352216,128.108202,37.428932,128.058129,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,29.0,6.0,17.5,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
치악산,치악산_0000000007.gpx,6.9,448.22,231.65,679.87,12.49,197.23,0,37.380167,128.007536,37.414344,128.050318,치악산,치악산,1288.0,강원 원주·횡성,X,O,O,O,-,구룡사계곡,단풍(10월 중하순),설경,10월 중하순,O,★★☆,X,X,X,다양한 색조 단풍,21.2,7.5,14.4,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
칠갑산,칠갑산_0000000001.gpx,8.92,1009.81,117.89,584.27,28.59,468.88,0,36.435714,126.885554,36.415861,126.924793,칠갑산,칠갑산,561.0,충남 청양,O,O,O,X,벚꽃·봄꽃,숲길,단풍,-,-,X,★☆☆,O,X,X,청양 지역 대표 산,35.5,16.1,25.8,#관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
칠갑산,칠갑산_0000000002.gpx,10.5,1779.79,97.57,582.64,60.94,4361.33,0,36.409294,126.849112,36.409462,126.851237,칠갑산,칠갑산,561.0,충남 청양,O,O,O,X,벚꽃·봄꽃,숲길,단풍,-,-,X,★☆☆,O,X,X,청양 지역 대표 산,53.1,76.7,64.9,#무난한오운완,2,유형 B (단기 성취감/땀샘폭발),#짧고굵게 #땀샘폭발 #애플워치링채우기
칠갑산,칠갑산_0000000003.gpx,4.22,677.32,171.55,414.45,34.98,534.29,0,36.432542,126.844242,36.417529,126.864277,칠갑산,칠갑산,561.0,충남 청양,O,O,O,X,벚꽃·봄꽃,숲길,단풍,-,-,X,★☆☆,O,X,X,청양 지역 대표 산,20.8,19.0,19.9,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
칠갑산,칠갑산_0000000004.gpx,2.84,627.18,160.38,583.43,35.81,377.09,0,36.395158,126.893977,36.412947,126.885027,칠갑산,칠갑산,561.0,충남 청양,O,O,O,X,벚꽃·봄꽃,숲길,단풍,-,-,X,★☆☆,O,X,X,청양 지역 대표 산,17.4,17.2,17.3,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
태백산,태백산_0000000001.gpx,4.11,659.83,920.54,1579.93,17.24,97.74,0,37.120279,128.908772,37.096337,128.916532,태백산,태백산,1567.0,강원 태백·경북 봉화,O,O,O,O,철쭉·진달래,계곡,단풍,눈꽃(겨울2위),설경절정,X,★★☆,X,X,X,주목군락·유일사코스,20.3,7.7,14.0,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
태백산,태백산_0000000002.gpx,9.71,666.7,804.87,1548.76,16.8,148.12,0,37.118851,128.926543,37.128989,128.959682,태백산,태백산,1567.0,강원 태백·경북 봉화,O,O,O,O,철쭉·진달래,계곡,단풍,눈꽃(겨울2위),설경절정,X,★★☆,X,X,X,주목군락·유일사코스,30.3,8.2,19.2,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
태백산,태백산_0000000003.gpx,13.0,877.34,678.45,1542.72,14.96,285.67,0,37.072044,128.970295,37.071564,128.954132,태백산,태백산,1567.0,강원 태백·경북 봉화,O,O,O,O,철쭉·진달래,계곡,단풍,눈꽃(겨울2위),설경절정,X,★★☆,X,X,X,주목군락·유일사코스,40.2,9.4,24.8,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
태백산,태백산_0000000004.gpx,12.09,759.65,819.78,1565.22,16.8,216.88,0,37.088735,128.971249,37.089171,128.969141,태백산,태백산,1567.0,강원 태백·경북 봉화,O,O,O,O,철쭉·진달래,계곡,단풍,눈꽃(겨울2위),설경절정,X,★★☆,X,X,X,주목군락·유일사코스,36.3,9.1,22.7,#관절보호,0,유형 C (풍경맛집/장거리),#케이블카찬스 #풍경맛집 #인생샷
태백산,태백산_0000000005.gpx,6.04,594.9,982.22,1567.96,12.13,139.82,0,37.12245,128.899785,37.10349,128.915384,태백산,태백산,1567.0,강원 태백·경북 봉화,O,O,O,O,철쭉·진달래,계곡,단풍,눈꽃(겨울2위),설경절정,X,★★☆,X,X,X,주목군락·유일사코스,22.5,6.6,14.6,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
태백산,태백산_0000000006.gpx,4.08,669.11,857.66,1524.8,19.71,668.59,0,37.119422,128.950188,37.094807,128.940116,태백산,태백산,1567.0,강원 태백·경북 봉화,O,O,O,O,철쭉·진달래,계곡,단풍,눈꽃(겨울2위),설경절정,X,★★☆,X,X,X,주목군락·유일사코스,20.5,15.9,18.2,#산책같은코스 #관절보호,1,유형 A (산책/인스타용),#가벼운발걸음 #오운완 #초보환영
